fpl_game_week,season,count,team,fpl_gw,date,team_goals,opponent_goals,scored,conceded
24,2018-2019,1,Fulham,24,2019-01-29,4.0,2.0,1.2748571676074605,1.266281320060632
25,2018-2019,1,Fulham,25,2019-02-02,0.0,2.0,1.0170896519737924,1.782052997169047
26,2018-2019,1,Fulham,26,2019-02-09,0.0,3.0,0.9142748990684081,2.3579065573676252
27,2018-2019,1,Fulham,27,2019-02-22,1.0,3.0,1.0109401095295385,1.7306411291810506
28,2018-2019,1,Fulham,28,2019-02-27,0.0,2.0,1.0449145161238529,1.7704652981433888
29,2018-2019,1,Fulham,29,2019-03-03,1.0,2.0,1.0996686426948659,1.96388020759134
30,2018-2019,1,Fulham,30,2019-03-09,1.0,3.0,0.7567933248812067,1.95580439204869
31,2018-2019,1,Fulham,31,2019-03-17,1.0,2.0,0.34824378253442423,2.4268850305096064
32,2018-2019,2,Fulham,32,2019-03-30,1.0,6.0,1.1272752429104393,4.55573002634275
34,2018-2019,1,Fulham,34,2019-04-13,2.0,0.0,0.8851502946012529,1.7000118912348898
35,2018-2019,1,Fulham,35,2019-04-20,1.0,0.0,0.5890431450601229,1.8772572052834642
36,2018-2019,1,Fulham,36,2019-04-27,1.0,0.0,1.7563110137551137,1.0427890726277589
37,2018-2019,1,Fulham,37,2019-05-04,0.0,1.0,0.8506575259217418,1.8414685853494348
38,2018-2019,1,Fulham,38,2019-05-12,0.0,4.0,1.1760194204617556,1.306443667338455
1,2018-2019,1,Huddersfield,1,2018-08-11,0.0,3.0,0.7853924415774393,1.7499922943950639
2,2018-2019,1,Huddersfield,2,2018-08-19,1.0,6.0,0.119887576083739,2.6688427683467673
3,2018-2019,1,Huddersfield,3,2018-08-25,0.0,0.0,1.1483096004873528,1.339186474596351
4,2018-2019,1,Huddersfield,4,2018-09-01,1.0,1.0,0.729922211567655,2.089036441431822
5,2018-2019,1,Huddersfield,5,2018-09-15,0.0,1.0,1.1865295872218284,1.6383443709383612
6,2017-2018,1,Huddersfield,6,2017-09-23,0.0,0.0,0.8825623999816485,1.5341396274696255
6,2018-2019,1,Huddersfield,6,2018-09-22,1.0,3.0,0.6562267564710432,1.9122120301747132
7,2017-2018,1,Huddersfield,7,2017-09-30,0.0,4.0,0.4462008053503633,1.9462045490857869
7,2018-2019,1,Huddersfield,7,2018-09-29,0.0,2.0,0.7580058474540522,2.184256162855647
8,2017-2018,1,Huddersfield,8,2017-10-14,0.0,2.0,0.5579155146719442,1.521081938363485
8,2018-2019,1,Huddersfield,8,2018-10-06,1.0,1.0,0.8729552674632247,1.6138242747356626
9,2017-2018,1,Huddersfield,9,2017-10-21,2.0,1.0,0.5062394904270727,2.2061998812655563
9,2018-2019,1,Huddersfield,9,2018-10-20,0.0,1.0,0.5413736420537604,2.0519184500964642
10,2017-2018,1,Huddersfield,10,2017-10-28,0.0,3.0,0.3492819379421932,2.1850825546279946
10,2018-2019,1,Huddersfield,10,2018-10-27,0.0,3.0,0.9232779778943726,1.6700034076186028
11,2017-2018,1,Huddersfield,11,2017-11-04,1.0,0.0,1.2352962076860101,1.2314493762374426
11,2018-2019,1,Huddersfield,11,2018-11-05,1.0,0.0,1.301362601551068,1.0866305359597757
12,2017-2018,1,Huddersfield,12,2017-11-18,0.0,4.0,0.6386551014196377,1.594536063347441
12,2018-2019,1,Huddersfield,12,2018-11-10,1.0,1.0,0.983467221269351,1.3437835955972655
13,2017-2018,1,Huddersfield,13,2017-11-26,1.0,2.0,0.3223223449953221,2.408955254458455
13,2018-2019,1,Huddersfield,13,2018-11-25,2.0,0.0,0.7383883439224063,1.5301660229943645
14,2017-2018,1,Huddersfield,14,2017-11-29,0.0,5.0,0.26344165212496784,2.3973404758541825
14,2018-2019,1,Huddersfield,14,2018-12-01,1.0,2.0,1.323515399870413,1.0172809365438469
15,2017-2018,1,Huddersfield,15,2017-12-02,0.0,2.0,0.7517557775356645,1.969236069834991
15,2018-2019,1,Huddersfield,15,2018-12-04,1.0,2.0,0.9594560509050105,1.7034650157654907
16,2017-2018,1,Huddersfield,16,2017-12-09,2.0,0.0,0.9926073422155923,1.2771087831458274
16,2018-2019,1,Huddersfield,16,2018-12-08,0.0,1.0,0.4736257136513443,2.160148915446944
17,2017-2018,1,Huddersfield,17,2017-12-12,1.0,3.0,0.4906886163147707,2.2257970938407525
17,2018-2019,1,Huddersfield,17,2018-12-15,0.0,1.0,1.3966169375401765,1.2146873386366563
18,2017-2018,1,Huddersfield,18,2017-12-16,4.0,1.0,0.5763234862103818,1.8605769819200715
18,2018-2019,1,Huddersfield,18,2018-12-22,1.0,3.0,1.211393347655808,1.0658778194189702
19,2017-2018,1,Huddersfield,19,2017-12-23,1.0,1.0,0.8688315994558266,1.7090369714667648
19,2018-2019,1,Huddersfield,19,2018-12-26,1.0,3.0,0.4631614439827091,2.2755626992228772
20,2017-2018,1,Huddersfield,20,2017-12-26,1.0,1.0,1.548778104286274,1.0301351294299126
20,2018-2019,1,Huddersfield,20,2018-12-29,0.0,1.0,0.8107102630608001,1.4364248944807279
21,2017-2018,1,Huddersfield,21,2017-12-30,0.0,0.0,1.492438530111383,1.117591989385263
21,2018-2019,1,Huddersfield,21,2019-01-02,1.0,2.0,1.0667200002527029,1.3755071636276603
22,2017-2018,1,Huddersfield,22,2018-01-01,0.0,3.0,1.0181034973551029,1.777511656969736
22,2018-2019,1,Huddersfield,22,2019-01-12,0.0,0.0,0.9664289972114335,1.5499371507927666
23,2017-2018,1,Huddersfield,23,2018-01-13,1.0,4.0,1.3821589970686479,1.3691840413817369
23,2018-2019,1,Huddersfield,23,2019-01-20,0.0,3.0,0.3522690507498645,2.4510432866266703
24,2017-2018,1,Huddersfield,24,2018-01-20,0.0,2.0,0.9811861947328712,1.549185353681329
24,2018-2019,1,Huddersfield,24,2019-01-29,0.0,1.0,0.9280860637376954,1.447132582022091
25,2017-2018,1,Huddersfield,25,2018-01-30,0.0,3.0,0.4545518269181351,2.103123754081282
25,2018-2019,1,Huddersfield,25,2019-02-02,0.0,5.0,0.19176653139007827,2.128929859100321
26,2017-2018,1,Huddersfield,26,2018-02-03,0.0,2.0,0.14172610836790867,2.309432717544587
26,2018-2019,1,Huddersfield,26,2019-02-09,1.0,2.0,0.6702552212480518,2.1155025319776266
27,2017-2018,1,Huddersfield,27,2018-02-11,4.0,1.0,0.8516003528579866,1.3690353125859207
27,2018-2019,1,Huddersfield,27,2019-02-23,0.0,2.0,0.6843816396520978,1.6319406047694072
28,2017-2018,1,Huddersfield,28,2018-02-24,2.0,1.0,0.7889846933607093,1.3389892675848507
28,2018-2019,1,Huddersfield,28,2019-02-26,1.0,0.0,0.8837634396546702,1.7651140011322661
29,2017-2018,1,Huddersfield,29,2018-03-03,0.0,2.0,0.1599786341894378,2.4684270664915076
29,2018-2019,1,Huddersfield,29,2019-03-02,0.0,1.0,0.9500421818959606,1.7246436523590276
30,2017-2018,1,Huddersfield,30,2018-03-10,0.0,0.0,1.1338409262698157,1.2012358664405747
30,2018-2019,1,Huddersfield,30,2019-03-09,0.0,2.0,1.1618499850950272,1.3912159374320259
31,2017-2018,1,Huddersfield,31,2018-03-17,0.0,2.0,1.3110905348661377,1.0589641895120478
31,2018-2019,1,Huddersfield,31,2019-03-16,3.0,4.0,0.9703173102587286,1.8851665297013112
32,2017-2018,1,Huddersfield,32,2018-03-31,0.0,1.0,0.9094280847356729,1.5168669208144863
32,2018-2019,1,Huddersfield,32,2019-03-30,0.0,2.0,0.4936745282711974,1.9779920488033151
33,2017-2018,1,Huddersfield,33,2018-04-07,1.0,1.0,0.6498474600532803,1.6759156300424072
33,2018-2019,1,Huddersfield,33,2019-04-06,1.0,4.0,0.7077952317317914,1.5868455079068446
34,2017-2018,1,Huddersfield,34,2018-04-14,1.0,0.0,1.205398470488268,1.2333697592213655
34,2018-2019,1,Huddersfield,34,2019-04-13,0.0,4.0,0.23625101222001854,2.679735331802938
35,2018-2019,1,Huddersfield,35,2019-04-20,1.0,2.0,1.1558832816110338,1.7871694251204366
36,2017-2018,1,Huddersfield,36,2018-04-28,0.0,2.0,0.9313694909506974,1.3629125226346777
36,2018-2019,1,Huddersfield,36,2019-04-26,0.0,5.0,0.119887576083739,3.1454816920696373
37,2017-2018,2,Huddersfield,37,2018-05-06,1.0,1.0,0.239775152167478,4.887408005611754
37,2018-2019,1,Huddersfield,37,2019-05-05,1.0,1.0,0.6979638447826985,2.2934130043590835
38,2017-2018,1,Huddersfield,38,2018-05-13,0.0,1.0,0.8020241900577805,1.5829628722845106
38,2018-2019,1,Huddersfield,38,2019-05-12,1.0,1.0,0.6808702333085446,2.2356849346963417
1,2018-2019,1,Leicester City,1,2018-08-10,1.0,2.0,0.7342678453459215,2.2032525286307796
2,2018-2019,1,Leicester City,2,2018-08-18,2.0,0.0,1.6264458682497671,1.1023763227217247
3,2018-2019,1,Leicester City,3,2018-08-25,2.0,1.0,1.1737293081677036,1.4762563255098062
4,2018-2019,1,Leicester City,4,2018-09-01,1.0,2.0,0.9850886265190933,2.0700293301394854
5,2018-2019,1,Leicester City,5,2018-09-15,2.0,4.0,1.122512079859563,1.5765109665066583
6,2017-2018,1,Leicester City,6,2017-09-23,2.0,3.0,1.4267607224717063,1.868527603820917
6,2018-2019,1,Leicester City,6,2018-09-22,3.0,1.0,1.9122120301747132,0.6562267564710432
7,2017-2018,1,Leicester City,7,2017-09-30,0.0,0.0,1.6336236724469226,1.261886460044466
7,2018-2019,1,Leicester City,7,2018-09-29,2.0,0.0,1.2453876903358658,1.2389778650404697
8,2017-2018,1,Leicester City,8,2017-10-16,1.0,1.0,1.661012134896722,1.1044024770131735
8,2018-2019,1,Leicester City,8,2018-10-06,1.0,2.0,1.552629459063512,1.0268509800109928
9,2017-2018,1,Leicester City,9,2017-10-21,2.0,1.0,1.2386645080742775,1.2610015623774342
9,2018-2019,1,Leicester City,9,2018-10-22,1.0,3.0,1.0401443128604155,1.8926720839372293
10,2017-2018,1,Leicester City,10,2017-10-29,2.0,0.0,1.8277415829715546,1.1061837851685938
10,2018-2019,1,Leicester City,10,2018-10-27,1.0,1.0,1.5722372072185988,1.1758516290843752
11,2017-2018,1,Leicester City,11,2017-11-04,2.0,2.0,1.5848977544600888,1.3344388680708548
11,2018-2019,1,Leicester City,11,2018-11-03,1.0,0.0,1.483519850790651,1.1668263940814578
12,2017-2018,1,Leicester City,12,2017-11-18,0.0,2.0,1.0294243932204987,1.9775676985038257
12,2018-2019,1,Leicester City,12,2018-11-10,0.0,0.0,2.054927699920311,0.8743395462557203
13,2017-2018,1,Leicester City,13,2017-11-24,1.0,1.0,1.5234383654848906,1.1656926160492778
13,2018-2019,1,Leicester City,13,2018-11-24,1.0,1.0,1.481155501634418,1.3005260067612674
14,2017-2018,1,Leicester City,14,2017-11-28,2.0,1.0,1.1388979485790693,1.685424584899891
14,2018-2019,1,Leicester City,14,2018-12-01,2.0,0.0,1.484914914897879,1.093687902833113
15,2017-2018,1,Leicester City,15,2017-12-02,1.0,0.0,1.4142953810326628,1.0611363401693492
15,2018-2019,1,Leicester City,15,2018-12-05,1.0,1.0,1.556823897867154,0.974795917765639
16,2017-2018,1,Leicester City,16,2017-12-09,3.0,2.0,1.6579477501920898,1.2522122503391533
16,2018-2019,1,Leicester City,16,2018-12-08,0.0,2.0,1.5126174513129294,1.7264882139653674
17,2017-2018,1,Leicester City,17,2017-12-13,4.0,1.0,1.081302405890773,1.5116721706860499
17,2018-2019,1,Leicester City,17,2018-12-15,0.0,1.0,1.1433642574884817,1.2904390095025444
18,2017-2018,1,Leicester City,18,2017-12-16,0.0,3.0,1.6381548006365048,0.9847940255945722
18,2018-2019,1,Leicester City,18,2018-12-22,1.0,0.0,0.7749486929025567,1.91293229476977
19,2017-2018,1,Leicester City,19,2017-12-23,2.0,2.0,1.5213850579602515,1.7887111630561003
19,2018-2019,1,Leicester City,19,2018-12-26,2.0,1.0,0.9738442294144728,2.068981626075077
20,2017-2018,1,Leicester City,20,2017-12-26,1.0,2.0,1.4160166662703335,1.2663511476413087
20,2018-2019,1,Leicester City,20,2018-12-29,0.0,1.0,1.849364116438404,0.8295503069672963
21,2017-2018,1,Leicester City,21,2017-12-30,1.0,2.0,0.7576847106353046,2.288986525552936
21,2018-2019,1,Leicester City,21,2019-01-01,1.0,0.0,1.261229128796157,1.4986118937285002
22,2017-2018,1,Leicester City,22,2018-01-01,3.0,0.0,1.777511656969736,1.0181034973551029
22,2018-2019,1,Leicester City,22,2019-01-12,1.0,2.0,1.6678548960175288,0.8953178377769743
23,2017-2018,1,Leicester City,23,2018-01-13,0.0,0.0,0.6427038871354299,2.40582195201661
23,2018-2019,1,Leicester City,23,2019-01-19,3.0,4.0,1.356981919093244,1.2806212068759897
24,2017-2018,1,Leicester City,24,2018-01-20,2.0,0.0,1.7375327912105458,0.9686170948860837
24,2018-2019,1,Leicester City,24,2019-01-30,1.0,1.0,0.6072518186805925,2.5577606425027053
25,2017-2018,1,Leicester City,25,2018-01-31,1.0,2.0,1.5270841109808644,1.2501130207620874
25,2018-2019,1,Leicester City,25,2019-02-03,0.0,1.0,1.1800274778522224,1.8204573478538602
26,2017-2018,1,Leicester City,26,2018-02-03,1.0,1.0,1.8499076221695137,0.863034994534652
26,2018-2019,1,Leicester City,26,2019-02-10,1.0,3.0,0.6466135227337308,2.1841257221534813
27,2017-2018,1,Leicester City,27,2018-02-10,1.0,5.0,0.7729056332657716,2.0992719949105805
27,2018-2019,1,Leicester City,27,2019-02-23,1.0,4.0,1.7836921611697658,1.1683026355022796
28,2017-2018,1,Leicester City,28,2018-02-24,1.0,1.0,1.6639396115172287,0.8069884558311665
28,2018-2019,1,Leicester City,28,2019-02-26,2.0,1.0,1.9647231158267742,0.9744435235541965
29,2017-2018,1,Leicester City,29,2018-03-03,1.0,1.0,1.7753507969236597,0.904489796104002
29,2018-2019,1,Leicester City,29,2019-03-03,1.0,2.0,1.3473428987896823,1.3768835445345593
30,2017-2018,1,Leicester City,30,2018-03-10,4.0,1.0,1.5062101413590623,1.0537690087420124
30,2018-2019,1,Leicester City,30,2019-03-09,3.0,1.0,1.95580439204869,0.7567933248812067
31,2018-2019,1,Leicester City,31,2019-03-16,2.0,1.0,1.4371243153168312,1.3549937314916947
32,2017-2018,1,Leicester City,32,2018-03-31,2.0,0.0,1.295273476245362,1.197483679196639
32,2018-2019,1,Leicester City,32,2019-03-30,2.0,0.0,1.56525981482176,1.0049226142191108
33,2017-2018,1,Leicester City,33,2018-04-07,1.0,2.0,1.6613448627572878,0.9995087707509565
33,2018-2019,1,Leicester City,33,2019-04-06,4.0,1.0,1.5868455079068446,0.7077952317317914
34,2017-2018,2,Leicester City,34,2018-04-14,1.0,2.0,2.958448574317478,2.0815233892994844
34,2018-2019,1,Leicester City,34,2019-04-12,0.0,1.0,1.6821235483269856,0.8623997847445452
35,2018-2019,1,Leicester City,35,2019-04-20,2.0,2.0,1.625211595883954,1.205520971074628
36,2017-2018,1,Leicester City,36,2018-04-28,0.0,5.0,1.2633177167071266,1.2822884786258089
36,2018-2019,1,Leicester City,36,2019-04-28,3.0,0.0,1.3341759690482253,1.4872046109048553
37,2017-2018,2,Leicester City,37,2018-05-05,3.0,3.0,2.807073704205284,2.466877518100196
37,2018-2019,1,Leicester City,37,2019-05-06,0.0,1.0,0.5963338954135977,2.4462780194707845
38,2017-2018,1,Leicester City,38,2018-05-13,4.0,5.0,0.9031520858140574,2.09302990005174
38,2018-2019,1,Leicester City,38,2019-05-12,0.0,0.0,1.4030536689239053,1.5461742458715777
1,2018-2019,1,Liverpool,1,2018-08-12,4.0,0.0,2.3826197668408806,0.5014826622729673
2,2018-2019,1,Liverpool,2,2018-08-20,2.0,0.0,1.7471578372484338,1.1332615799975283
3,2018-2019,1,Liverpool,3,2018-08-25,1.0,0.0,2.6662557741577184,0.3437486193651893
4,2018-2019,1,Liverpool,4,2018-09-01,2.0,1.0,2.0700293301394854,0.9850886265190933
5,2018-2019,1,Liverpool,5,2018-09-15,2.0,1.0,1.7660844965992502,1.6884681662150145
6,2017-2018,1,Liverpool,6,2017-09-23,3.0,2.0,1.868527603820917,1.4267607224717063
6,2018-2019,1,Liverpool,6,2018-09-22,3.0,0.0,2.6440629270433162,0.6192948795911991
7,2017-2018,1,Liverpool,7,2017-10-01,1.0,1.0,1.7101205388990173,1.304079765007123
7,2018-2019,1,Liverpool,7,2018-09-29,1.0,1.0,1.7143443605357063,1.523607941471024
8,2017-2018,1,Liverpool,8,2017-10-14,0.0,0.0,1.674346319798751,1.8440466582575068
8,2018-2019,1,Liverpool,8,2018-10-07,0.0,0.0,1.6161388387706679,1.7714514770794874
9,2017-2018,1,Liverpool,9,2017-10-22,1.0,4.0,1.0516353819174042,1.9766860396242227
9,2018-2019,1,Liverpool,9,2018-10-20,1.0,0.0,2.0519184500964642,0.5413736420537604
10,2017-2018,1,Liverpool,10,2017-10-28,3.0,0.0,2.1850825546279946,0.3492819379421932
10,2018-2019,1,Liverpool,10,2018-10-27,4.0,1.0,2.570812820318939,0.268577972356431
11,2017-2018,1,Liverpool,11,2017-11-04,4.0,1.0,1.74342938002411,1.039303791453861
11,2018-2019,1,Liverpool,11,2018-11-03,1.0,1.0,1.7596443928559937,1.4704006088010997
12,2017-2018,1,Liverpool,12,2017-11-18,3.0,0.0,2.050794053374339,0.7126941356936886
12,2018-2019,1,Liverpool,12,2018-11-11,2.0,0.0,2.4208780422450404,0.31607688293598657
13,2017-2018,1,Liverpool,13,2017-11-25,1.0,1.0,1.7401875436795298,1.4383192168939327
13,2018-2019,1,Liverpool,13,2018-11-24,3.0,0.0,1.8433150184320986,1.024382040906822
14,2017-2018,1,Liverpool,14,2017-11-29,3.0,0.0,1.736897445977248,1.0295510463680522
14,2018-2019,1,Liverpool,14,2018-12-02,1.0,0.0,2.1802780583677928,0.8070345721505193
15,2017-2018,1,Liverpool,15,2017-12-02,5.0,1.0,1.8155124691408742,0.7715546336981549
15,2018-2019,1,Liverpool,15,2018-12-05,3.0,1.0,2.343007858876601,0.7626809616874634
16,2017-2018,1,Liverpool,16,2017-12-10,1.0,1.0,2.3500503769515824,0.7879797525483475
16,2018-2019,1,Liverpool,16,2018-12-08,4.0,0.0,2.3408458649813944,0.9884778156934547
17,2017-2018,1,Liverpool,17,2017-12-13,0.0,0.0,2.287495253984597,0.5590877093737217
17,2018-2019,1,Liverpool,17,2018-12-16,3.0,1.0,2.139664401729234,1.0056230746434704
18,2017-2018,1,Liverpool,18,2017-12-17,4.0,0.0,2.0267170929391827,0.9366106064149753
18,2018-2019,1,Liverpool,18,2018-12-21,2.0,0.0,1.988583322484533,0.7709674006027597
19,2017-2018,1,Liverpool,19,2017-12-22,3.0,3.0,1.518517157733224,1.8237087596102264
19,2018-2019,1,Liverpool,19,2018-12-26,4.0,0.0,2.6056113999770285,0.3539988403822134
20,2017-2018,1,Liverpool,20,2017-12-26,5.0,0.0,2.402387995562508,0.4460448002995637
20,2018-2019,1,Liverpool,20,2018-12-29,5.0,1.0,2.1481983041023747,1.0038452972364185
21,2017-2018,1,Liverpool,21,2017-12-30,2.0,1.0,2.288986525552936,0.7576847106353046
21,2018-2019,1,Liverpool,21,2019-01-03,1.0,2.0,1.6616165999671448,1.739066841660425
22,2017-2018,1,Liverpool,22,2018-01-01,2.0,1.0,2.0849984927764322,0.8940823846188305
22,2018-2019,1,Liverpool,22,2019-01-12,1.0,0.0,2.0833123028103184,0.7536143422112388
23,2017-2018,1,Liverpool,23,2018-01-14,4.0,3.0,1.6805710510263536,1.6721454375124432
23,2018-2019,1,Liverpool,23,2019-01-19,4.0,3.0,2.4839508863052586,0.5179657073116538
24,2017-2018,1,Liverpool,24,2018-01-22,0.0,1.0,2.1654446281218367,0.7445646719685912
24,2018-2019,1,Liverpool,24,2019-01-30,1.0,1.0,2.5577606425027053,0.6072518186805925
25,2017-2018,1,Liverpool,25,2018-01-30,3.0,0.0,2.103123754081282,0.4545518269181351
25,2018-2019,1,Liverpool,25,2019-02-04,1.0,1.0,2.160335280902999,0.7876039424451079
26,2017-2018,1,Liverpool,26,2018-02-04,2.0,2.0,1.62621328122812,1.4101537514794376
26,2018-2019,1,Liverpool,26,2019-02-09,3.0,0.0,2.2466047302867747,0.6358626378534475
27,2017-2018,1,Liverpool,27,2018-02-11,2.0,0.0,1.7891662903291308,0.984685140764673
27,2018-2019,1,Liverpool,27,2019-02-24,0.0,0.0,1.7336500267213362,1.5384012473309538
28,2017-2018,1,Liverpool,28,2018-02-24,4.0,1.0,2.0733585080480257,0.5765737944305942
28,2018-2019,1,Liverpool,28,2019-02-27,5.0,0.0,2.328973548305631,0.49107491532116543
29,2017-2018,1,Liverpool,29,2018-03-03,2.0,0.0,2.6661420772298587,0.6079671388373801
29,2018-2019,1,Liverpool,29,2019-03-03,0.0,0.0,1.8007411736054482,0.741918734070023
30,2017-2018,1,Liverpool,30,2018-03-10,1.0,2.0,1.4876175745343658,1.6403313023638062
30,2018-2019,1,Liverpool,30,2019-03-10,4.0,2.0,2.144216050800911,0.4753841060863482
31,2017-2018,1,Liverpool,31,2018-03-17,5.0,0.0,2.2727427495350687,0.5797742710279012
31,2018-2019,1,Liverpool,31,2019-03-17,2.0,1.0,2.4268850305096064,0.34824378253442423
32,2017-2018,1,Liverpool,32,2018-03-31,2.0,1.0,2.0674293520289506,0.7914817486098056
32,2018-2019,1,Liverpool,32,2019-03-31,2.0,1.0,2.4144735974124933,0.9369787265094662
33,2017-2018,1,Liverpool,33,2018-04-07,0.0,0.0,1.8757108174665926,0.9891757898896928
33,2018-2019,1,Liverpool,33,2019-04-05,3.0,1.0,2.200208941645838,0.7195182174205066
34,2017-2018,1,Liverpool,34,2018-04-14,3.0,0.0,2.367609496982776,0.5675176398331062
34,2018-2019,1,Liverpool,34,2019-04-14,2.0,0.0,2.117049109311222,1.0566886582157675
35,2017-2018,1,Liverpool,35,2018-04-21,2.0,2.0,1.9266459386431114,0.5937975573831705
35,2018-2019,1,Liverpool,35,2019-04-21,2.0,0.0,2.490176872185357,0.5492669707246175
36,2017-2018,1,Liverpool,36,2018-04-28,0.0,0.0,2.598179216493788,0.35116135878392396
36,2018-2019,1,Liverpool,36,2019-04-26,5.0,0.0,3.1454816920696373,0.119887576083739
37,2017-2018,1,Liverpool,37,2018-05-06,0.0,1.0,1.3856919014905098,1.4720712353123822
37,2018-2019,1,Liverpool,37,2019-05-04,3.0,2.0,2.0353589290234986,0.7168280615378364
38,2017-2018,1,Liverpool,38,2018-05-13,4.0,0.0,2.2531237151224666,0.3557990259564281
38,2018-2019,1,Liverpool,38,2019-05-12,2.0,0.0,2.4730262939717162,0.6579068382424449
1,2018-2019,1,Manchester City,1,2018-08-12,2.0,0.0,1.9415223414894158,1.342468012760213
2,2018-2019,1,Manchester City,2,2018-08-19,6.0,1.0,2.6688427683467673,0.119887576083739
3,2018-2019,1,Manchester City,3,2018-08-25,1.0,1.0,2.1631901282088917,0.5681369176594416
4,2018-2019,1,Manchester City,4,2018-09-01,2.0,1.0,2.547709105159031,0.524375102221793
5,2018-2019,1,Manchester City,5,2018-09-15,3.0,0.0,2.495846960218173,0.3300826078124275
6,2017-2018,1,Manchester City,6,2017-09-23,5.0,0.0,2.447532351510324,0.38997813845747675
6,2018-2019,1,Manchester City,6,2018-09-22,5.0,0.0,2.6477030608870185,0.5323893225283404
7,2017-2018,1,Manchester City,7,2017-09-30,1.0,0.0,1.650853685743824,1.5868234549119618
7,2018-2019,1,Manchester City,7,2018-09-29,2.0,0.0,2.9784905545975913,0.4218738667823222
8,2017-2018,1,Manchester City,8,2017-10-14,7.0,2.0,2.6302923281754484,0.5744716612314933
8,2018-2019,1,Manchester City,8,2018-10-07,0.0,0.0,1.7714514770794874,1.6161388387706679
9,2017-2018,1,Manchester City,9,2017-10-21,3.0,0.0,2.6948061743846505,0.34594811968718475
9,2018-2019,1,Manchester City,9,2018-10-20,5.0,0.0,2.865945143586236,0.2259758858593346
10,2017-2018,1,Manchester City,10,2017-10-28,3.0,2.0,2.4507146900864605,0.6926968217643585
10,2018-2019,1,Manchester City,10,2018-10-29,1.0,0.0,2.0620328366895215,1.407829713880104
11,2017-2018,1,Manchester City,11,2017-11-05,3.0,1.0,2.329401631906206,1.2732540802307961
11,2018-2019,1,Manchester City,11,2018-11-04,6.0,1.0,2.7961456373242615,0.14113617392437305
12,2017-2018,1,Manchester City,12,2017-11-18,2.0,0.0,1.9775676985038257,1.0294243932204987
12,2018-2019,1,Manchester City,12,2018-11-11,3.0,1.0,2.505773052058536,1.1208710037227707
13,2017-2018,1,Manchester City,13,2017-11-26,2.0,1.0,2.408955254458455,0.3223223449953221
13,2018-2019,1,Manchester City,13,2018-11-24,4.0,0.0,2.2280288557736974,0.9737471741623563
14,2017-2018,1,Manchester City,14,2017-11-29,2.0,1.0,2.392009155479147,0.4479670516369606
14,2018-2019,1,Manchester City,14,2018-12-01,3.0,1.0,2.7898465441045035,0.6276191475931783
15,2017-2018,1,Manchester City,15,2017-12-03,2.0,1.0,2.7059783050943196,0.3774007468890834
15,2018-2019,1,Manchester City,15,2018-12-04,2.0,1.0,2.184183996619524,0.8891461269719539
16,2017-2018,1,Manchester City,16,2017-12-10,2.0,1.0,1.9714162578609833,1.6004334404762475
16,2018-2019,1,Manchester City,16,2018-12-08,0.0,2.0,1.9426259855052348,1.5883361381171912
17,2017-2018,1,Manchester City,17,2017-12-13,4.0,0.0,2.0853196878527673,0.6541456895547408
17,2018-2019,1,Manchester City,17,2018-12-15,3.0,1.0,2.6755835323563755,0.7119430078507639
18,2017-2018,1,Manchester City,18,2017-12-16,4.0,1.0,1.9113403630776455,1.4046366919609479
18,2018-2019,1,Manchester City,18,2018-12-22,2.0,3.0,2.506198261706253,0.532099508780653
19,2017-2018,1,Manchester City,19,2017-12-23,4.0,0.0,2.9146815453404,0.34920444643218973
19,2018-2019,1,Manchester City,19,2018-12-26,1.0,2.0,2.068981626075077,0.9738442294144728
20,2017-2018,1,Manchester City,20,2017-12-27,1.0,0.0,2.498928073591531,0.5751378438148714
20,2018-2019,1,Manchester City,20,2018-12-30,3.0,1.0,2.1169920728690084,0.9993090700713336
21,2017-2018,1,Manchester City,21,2017-12-31,0.0,0.0,2.165411678552629,0.8550442393850023
21,2018-2019,1,Manchester City,21,2019-01-03,2.0,1.0,1.739066841660425,1.6616165999671448
22,2017-2018,1,Manchester City,22,2018-01-02,3.0,1.0,2.733276067034504,0.26970755384338396
22,2018-2019,1,Manchester City,22,2019-01-14,3.0,0.0,2.414391587387702,0.49719107201816315
23,2017-2018,1,Manchester City,23,2018-01-14,3.0,4.0,1.6721454375124432,1.6805710510263536
23,2018-2019,1,Manchester City,23,2019-01-20,3.0,0.0,2.4510432866266703,0.3522690507498645
24,2017-2018,1,Manchester City,24,2018-01-20,3.0,1.0,2.492887377312597,0.32341612424912447
24,2018-2019,1,Manchester City,24,2019-01-29,1.0,2.0,2.3202916949753156,0.6869621530406849
25,2017-2018,1,Manchester City,25,2018-01-31,3.0,0.0,2.2902787716374626,0.42423521029021594
25,2018-2019,2,Manchester City,25,2019-02-03,5.0,1.0,4.282093735426286,2.0514118410292506
26,2017-2018,1,Manchester City,26,2018-02-03,1.0,1.0,2.027483530133892,0.861780790483773
26,2018-2019,1,Manchester City,26,2019-02-10,6.0,0.0,2.1592249706572586,0.8590780013051309
27,2017-2018,1,Manchester City,27,2018-02-10,5.0,1.0,2.0992719949105805,0.7729056332657716
28,2017-2018,1,Manchester City,28,2018-03-01,3.0,0.0,1.9493489884718698,1.3172463303675197
28,2018-2019,1,Manchester City,28,2019-02-27,1.0,0.0,2.6876214504474887,0.4923830774918114
29,2017-2018,1,Manchester City,29,2018-03-04,1.0,0.0,2.224122476293297,0.9957169503569542
